,username,day,title,inTitle
908,maneskinofficial,06-20-2022,"Sanremo, Chiara Ferragni co-conduttrice della prima e ultima serata",False
909,maneskinofficial,06-22-2022,Dai Maneskin ai Pearl Jam weekend di grandi concerti,True
910,maneskinofficial,06-23-2022,Khaby Lame il personaggio più seguito al mondo su TikTok,False
911,maneskinofficial,06-24-2022,"Secondary ticketing, l'Agcom sanziona ViaGogo per 23,5 milioni",False
912,maneskinofficial,06-25-2022,"Mondiali sincro: oro Minisini-Ruggiero, 5 podi Italia ",False
913,maneskinofficial,06-30-2022,"Scuola: Intercultura, il 30%italiani accoglierebbe studenti stranieri",False
914,maneskinofficial,07-05-2022,"Satragno, la mia 'Alda's song' per la Merini",False
915,maneskinofficial,07-06-2022,Rischi dal concerto dei Maneskin a Roma. L'assessore: 'Nessun rinvio',True
916,maneskinofficial,07-06-2022,"Assessore Campidoglio, nessun rinvio concerto Maneskin",True
917,maneskinofficial,07-06-2022,"Dai medici allarme concerti, ""Mettete la mascherina""",False
918,maneskinofficial,07-07-2022,Mario Desiati trionfa a prima finale in 7 dello Strega,False
919,maneskinofficial,07-07-2022,Libri: la sfolgorante storia dei Maneskin,True
920,maneskinofficial,07-07-2022,"Risalgono i pazienti Covid in terapia intensiva, raddoppiano ricoveri pediatrici",False
921,maneskinofficial,07-08-2022,"Maneskin a Roma: stop alla vendita di alcol, strade chiuse e bus deviati",True
922,maneskinofficial,07-08-2022,Mario Desiati trionfa a prima finale in 7 dello Strega,False
923,maneskinofficial,07-09-2022,"Incendi a Roma, Gualtieri: 'Certo c'è la mano dell'uomo, poi si vedrà se sono episodi colposi o dolosi'",False
924,maneskinofficial,07-09-2022,Angelina Jolie al concerto dei Maneskin al Circo Massimo,True
925,maneskinofficial,07-09-2022,Angelina Jolie al concerto dei Maneskin al Circo Massimo,True
926,maneskinofficial,07-09-2022,"Maneskin, energia di Zitti e Buoni dà il via allo show a Roma",True
927,maneskinofficial,07-10-2022,La favola rock dei Maneskin conquista il Circo Massimo,True
928,maneskinofficial,07-10-2022,Angelina Jolie al concerto dei Maneskin al Circo Massimo,True
929,maneskinofficial,07-10-2022,La favola rock dei Maneskin conquista il Circo Massimo,True
930,maneskinofficial,07-10-2022,"Maneskin, anche dal Circo Massimo lanciano il grido ""fuck Putin""",True
931,maneskinofficial,07-10-2022,"Roma, oltre 70mila persone per i Maneskin al Circo Massimo",True
932,maneskinofficial,07-11-2022,Altaroma al via con la Generazione Z,False
933,maneskinofficial,07-12-2022,"Draghi alla stampa estera, anche barzelletta su banchieri",False
934,maneskinofficial,07-13-2022,"Covid:D'Amato,dopo Maneskin non si esclude aumento casi",True
935,maneskinofficial,07-13-2022,"Maneskin a Roma: D'Amato, 'Dopo il concerto non si esclude aumento casi'",True
936,maneskinofficial,07-13-2022,Il gruppo dei Maneskin al Montreux Jazz Festival in Svizzera,True
937,maneskinofficial,07-13-2022,Damiano dei Maneskin si esibisce al Montreux Jazz Festival,True
938,maneskinofficial,07-14-2022,"Morandi e Jovanotti 'teaser' su social, arriva La Ola - VIDEO",False
939,maneskinofficial,07-14-2022,Piano da 100 mila dosi a giorno. Roma teme effetto Maneskin,True
940,maneskinofficial,07-17-2022,I 70 mila di Ultimo riempiono il Circo Massimo,False
941,maneskinofficial,07-18-2022,"Alexa spopola in Abruzzo&Molise, 68 milioni di interazioni",False
942,maneskinofficial,07-19-2022,"Buskers tornano a Ferrara, alla scoperta dei nuovi Maneskin",True
943,maneskinofficial,07-24-2022,"Nino Frassica, debutto come voce narrante del 'Collegio'",False
944,maneskinofficial,07-26-2022,"Dybala, voglio dare tutto per questo pubblico incredibile",False
945,maneskinofficial,07-27-2022,"Maneskin inarrestabili, due nomination agli Mtv Vma con ""I wanna be your slave""",True
946,maneskinofficial,08-02-2022,Folla di fan a Chicago per i Maneskin. Damiano si infortuna la spalla,True
947,maneskinofficial,08-11-2022,I Måneskin tra le star del Global Citizen a New York,False
948,maneskinofficial,08-16-2022,"Da Elvis ad Aretha, moda dei biopic musicali al cinema",False
949,maneskinofficial,08-17-2022,Damiano dei Maneskin a Bologna adotta un gatto maltrattato,True
950,maneskinofficial,08-17-2022,"Live d'autunno, attesi Renato Zero ed Eros Ramazzotti",False
951,maneskinofficial,08-22-2022,"Musica in autunno, il ritorno di Tiziano Ferro e di Eros",False
952,maneskinofficial,08-27-2022,"Countdown per MTV Video Music awards, ecco i Maneskin",True
953,maneskinofficial,08-28-2022,"Mtv Awards, i Maneskin premiati per il Miglior video alternativo",True
954,maneskinofficial,08-29-2022,"Måneskin vincono premio Mtv, scoppia polemica censura",False
955,maneskinofficial,08-29-2022,Regia Mtv awards censura Maneskin per seno nudo Victoria,True
956,maneskinofficial,08-29-2022,"Musica: Mtv Awards, Maneskin miglior video alternativo",True
957,maneskinofficial,09-04-2022,"Pif, siparietto con Tajani al Festival di Dogliani",False
958,maneskinofficial,09-22-2022,"Verdena, le nostre note moderatamente allegre in tempi cupi",False
959,maneskinofficial,09-24-2022,"Maneskin, il nuovo singolo The Loneliest in arrivo il 7 ottobre",True
960,maneskinofficial,09-26-2022,"Elezioni; la delusione Damiano dei Maneskin dopo l'esito del voto: ""Today is a sad day"" ",True
961,maneskinofficial,09-27-2022,Mei: chiederemo al governo lo stato di crisi per la musica live,False
962,maneskinofficial,09-27-2022,"Mei, chiederemo a governo stato di crisi per musica live",False
963,maneskinofficial,09-27-2022,Maneskin al Global Citizen Festival di New York,True
964,maneskinofficial,10-03-2022,"Giorgia Soleri, nuova diagnosi, ho la fibromialgia",False
965,maneskinofficial,10-05-2022,I Maneskin spoilerano sui social nuovo singolo The loneliest,True
966,maneskinofficial,10-08-2022,"Maneskin, The Loneliest nuovo brano più ascoltato al mondo",True
967,maneskinofficial,10-13-2022,"Maneskin, esce il videoclip ufficiale di ""The Loneliest""",True
968,maneskinofficial,10-14-2022,"Hit parade, thasup resta in vetta seguito da Mengoni",False
969,maneskinofficial,10-14-2022,Un anno fa incendio nell'oasi felina nel Bolognese,False
970,maneskinofficial,10-14-2022,"Damiano dei Maneskin: ""Ho temuto di morire su set di The Lonelist""",True
971,maneskinofficial,10-14-2022,I Maneskin in esclusiva a Che tempo che fa da Fazio,True
972,maneskinofficial,10-15-2022,Rai: i Måneskin ospiti a Che Tempo Che Fa su Rai3,False
973,maneskinofficial,10-16-2022,"Maneskin da Fazio, il nostro successo? Difficile rendersi conto",True
974,maneskinofficial,10-18-2022,"Ddl Gasparri mette paletti a aborto, scontro con Pd",False
975,maneskinofficial,10-18-2022,"Maneskin, in 6 ore venduti 75mila biglietti per date negli stadi",True
976,maneskinofficial,10-18-2022,"Maneskin, in 6 ore venduti 75mila biglietti per gli stadi",True
977,maneskinofficial,10-21-2022,"Hit parade, continua supremazia Thasup, dietro Mengoni",False
978,maneskinofficial,10-24-2022,Damiano dei Maneskin dice addio al nonno sui social,True
